,view_count,likes,dislikes,comment_count
140725,501061,58131,0,1973
140726,1804133,67107,0,4371
140737,223010,8202,0,1246
140738,208063,3044,0,225
140742,627374,52642,0,2379
140743,986510,22067,0,977
140748,2000292,203752,0,7943
140753,3530693,297857,0,15954
140758,2450710,60018,0,2284
140759,695362,12980,0,4228
140760,5495913,228852,0,10689
140762,3810842,74128,0,5261
140764,4639726,846951,0,23370
140767,1008417,19340,0,1481
140772,725187,20215,0,827
140778,669838,20896,0,980
140784,1518153,10818,0,1683
140787,888385,21272,0,2313
140789,2511632,96862,0,6051
140791,2828143,147860,0,9130
140795,1227001,65114,0,7104
140803,298668,0,0,0
140805,7156735,739706,0,45493
140811,257775,16350,0,1210
140814,1017266,101370,0,8483
140816,165014,4696,0,457
140817,597852,62306,0,2322
140818,549356,45993,0,4515
140819,683789,43061,0,1585
140834,454650,21681,0,411
140835,256642,10252,0,886
140841,9674181,395898,0,14741
140846,730017,25436,0,1125
140851,284607,23573,0,1724
140852,1618152,91906,0,4126
140853,801834,19542,0,3367
140859,2151786,206602,0,6881
140861,2935979,160290,0,3885
140864,315376,11092,0,460
140865,314316,7565,0,242
140869,253470,11994,0,801
140870,354594,14321,0,769
140878,938918,63806,0,5959
140879,177438,12822,0,581
140881,465885,19722,0,819
140882,359319,6651,0,124
140885,150937,10769,0,1063
140886,154476,7591,0,465
140887,402888,28266,0,871
140888,231002,15377,0,428
140890,665767,29485,0,761
140892,533612,42770,0,5322
140894,541070,30011,0,1693
140900,1463567,52383,0,2022
140906,487853,67755,0,1400
140908,824168,31742,0,1827
140916,648887,26236,0,1649
140920,333328,17636,0,601
140921,393616,8310,0,386
140925,554928,34087,0,3525
140928,199844,12758,0,923
140929,194017,13281,0,313
140935,188025,16751,0,871
140936,918029,77310,0,4653
140938,769868,25860,0,1400
140953,696843,56195,0,2329
140957,254590,11968,0,564
140958,446907,21426,0,2944
140963,527149,60306,0,2062
140969,1856155,68717,0,4435
140975,237078,8602,0,1300
140982,1158998,25614,0,1108
140984,645181,53471,0,2394
140987,2126300,211223,0,8146
140996,3491556,166898,0,9912
141005,1526638,70658,0,7735
141006,280050,11065,0,473
141010,185622,7658,0,763
141014,1152105,29342,0,1399
141017,231382,10840,0,1144
141021,328415,12989,0,1259
141025,215633,4739,0,502
141026,1480632,36485,0,2994
141031,277772,7133,0,626
141033,381941,20581,0,1508
141034,323552,0,0,0
141037,7718800,763016,0,46256
141043,655973,53068,0,5097
141046,1173786,113145,0,9085
141047,693193,67714,0,2389
141050,783131,46789,0,1649
141060,344523,12838,0,1070
141063,495108,23194,0,433
141071,10484104,411872,0,15059
141078,852028,27736,0,1206
141082,1758914,96758,0,4302
141086,299258,24330,0,1771
141089,942738,21913,0,3694
141090,2275165,214753,0,7068
141095,377750,8651,0,268
141096,348462,11967,0,478
141101,3180660,167953,0,3993
141102,272531,12534,0,837
141104,401582,15465,0,802
141109,423380,7835,0,129
141112,1040536,67228,0,6128
141115,190740,13435,0,601
141117,447665,30198,0,903
141119,488776,20348,0,856
141121,271891,16982,0,467
141122,159153,11076,0,1081
141123,158370,7712,0,466
141125,618508,46759,0,5574
141127,653458,33741,0,1817
141129,737478,31841,0,832
141136,1557778,54558,0,2050
141137,620530,78217,0,1640
141141,902290,33559,0,1944
141147,796389,31627,0,1821
141150,366622,18734,0,610
141153,443564,9052,0,408
141158,579895,35337,0,3670
141164,211608,13219,0,939
141165,204841,13856,0,317
141166,199407,17373,0,888
141168,829845,27090,0,1425
141171,944268,78529,0,4713
141183,725645,57630,0,2371
141185,294609,13179,0,598
141192,2593137,223425,0,9165
141195,596988,16127,0,761
141199,454196,38327,0,1950
141218,323406,8394,0,522
141230,681089,101190,0,16187
141236,564328,59735,0,2939
141238,2041318,141311,0,5616
141239,136556,16623,0,820
141241,4002271,182191,0,10344
141242,427752,31751,0,1184
141249,1827089,128045,0,11166
141255,559900,43855,0,1245
141256,314236,11887,0,492
141257,1635788,73389,0,7932
141264,290959,12383,0,1314
141268,207685,8001,0,817
141271,364122,14060,0,1304
141272,1934721,44125,0,3447
141274,262936,5621,0,568
141276,1392388,33441,0,1559
141277,345460,8560,0,708
141280,459056,23746,0,1661
141289,327565,0,0,0
141290,806783,60940,0,5639
141291,8104436,779596,0,46760
141296,762397,71241,0,2446
141298,1299928,121641,0,9538
141301,837749,48798,0,1701
141310,445338,15237,0,1228
141315,560156,25206,0,456
141324,11245284,425798,0,15407
141329,960379,29774,0,1280
141335,1857007,100086,0,4451
141336,1078304,24459,0,3986
141343,2358666,220240,0,7157
141345,314044,25082,0,1795
141347,428332,9400,0,286
141348,375805,12637,0,509
141353,429915,16171,0,816
141354,288910,13018,0,854
141359,461724,8365,0,130
141364,1107384,69410,0,6259
141366,474955,31385,0,918
141368,199332,13830,0,611
141370,505165,20827,0,887
141372,294559,17875,0,489
141373,3391800,175571,0,4068
141374,163831,11270,0,1099
141375,161029,7787,0,468
141376,743937,36603,0,1923
141377,839167,35838,0,905
141378,657996,48476,0,5671
141388,1618437,55859,0,2060
141391,1017927,84732,0,7580
141395,1052888,45334,0,4080
141407,1120802,23248,0,777
141410,3816547,263758,0,10707
141414,983883,22060,0,1069
141420,1336419,97763,0,5300
141422,567856,43715,0,2163
141441,442466,10629,0,616
141452,676075,49643,0,1324
141458,154473,17786,0,886
141459,677757,69098,0,3096
141460,503545,35700,0,1283
141461,2282250,152063,0,5851
141470,4399107,192598,0,10467
141479,339692,12474,0,496
141481,2034499,135632,0,11594
141482,1755421,77534,0,8134
141483,834186,115497,0,17827
141485,1718541,38223,0,1699
141489,327122,13434,0,1399
141493,212902,8101,0,843
141496,319397,6554,0,624
141497,2298156,49516,0,3646
141498,384303,14520,0,1332
141500,386151,9422,0,743
141502,584261,27981,0,1828
141512,937061,66880,0,5912
141515,329229,0,0,0
141516,8406309,790680,0,46402
141518,824721,74036,0,2436
141522,1389524,127381,0,9808
141526,877608,50157,0,1736
141530,534088,17050,0,1348
141537,655130,27549,0,478
141548,12035593,437551,0,15661
141556,1039963,31028,0,1296
141557,1205726,26743,0,4181
141559,1954504,102893,0,4634
141567,2428131,224347,0,7146
141569,470183,10032,0,296
141570,326227,25589,0,1800
141572,395676,13101,0,521
141577,450379,16700,0,814
141578,304364,13405,0,856
141586,1158016,70798,0,6337
141587,483757,8634,0,119
141589,494931,32185,0,931
141595,2428794,274887,0,16069
141600,275128,13220,0,617
141601,1457220,104980,0,8989
141614,1376482,52715,0,4597
141615,569980,43320,0,2073
141622,320158,6185,0,436
141628,232489,16808,0,978
141632,1320257,35525,0,2729
141637,99699,4511,0,721
141638,629783,22053,0,1195
141639,99246,4447,0,411
141640,1310218,25610,0,876
141644,4622673,289855,0,11653
141652,1140863,25030,0,1238
141661,1721145,115019,0,6094
141666,635700,47346,0,2282
141678,498191,24195,0,4777
141699,510779,12145,0,696
141710,738504,52634,0,1380
141716,588239,39638,0,1391
141718,940048,91106,0,3454
141720,165293,18406,0,900
141723,2442092,159741,0,6056
141731,4683870,199981,0,10686
141738,977344,135409,0,19588
141740,1969967,41664,0,1827
141741,2150420,139915,0,11825
141743,1837914,79989,0,8318
141746,358637,14298,0,1488
141747,358370,12901,0,503
141752,374332,7531,0,667
141756,2540029,52916,0,3773
141757,216825,8193,0,857
141758,725923,32055,0,2015
141759,416409,10240,0,773
141761,400640,14890,0,1361
141768,1047489,72250,0,6270
141775,8648711,799255,0,46743
141776,330479,0,0,0
141777,869533,75953,0,2472
141782,1450571,131236,0,10027
141784,910566,51259,0,1758
141793,747207,33388,0,1871
141794,354756,8788,0,510
141808,1291419,54489,0,2464
141814,240036,25460,0,2146
141815,591603,9547,0,309
141823,706453,28242,0,934
141825,2836498,303931,0,17110
141826,421662,36549,0,1410
141835,690192,40677,0,2670
141840,403500,17272,0,783
141847,1670097,117735,0,9743
141850,1487677,104206,0,5630
141851,372309,22256,0,992
141854,157642,3194,0,477
141856,243410,2915,0,130
141866,1606451,59024,0,5056
141868,656127,47956,0,2232
141874,368870,6977,0,480
141875,202710,7889,0,849
141877,1905005,45685,0,3413
141880,282404,19509,0,1078
141888,117506,4854,0,794
141889,115043,4877,0,442
141892,1417161,27179,0,934
141899,5256595,308642,0,12235
141907,1276901,27727,0,1378
141912,1927148,123717,0,6392
141921,712104,51561,0,2403
141934,527083,25139,0,4880
141948,694036,23483,0,1222
141952,571623,13426,0,762
141964,781211,54619,0,1411
141966,668968,43168,0,1472
141973,1059759,99885,0,3645
141977,173605,18821,0,919
141978,2577872,166259,0,6204
141984,4937975,205839,0,11166
141996,1230221,60645,0,11197
142002,1072695,40591,0,2106
142003,597100,12617,0,644
142023,207498,15452,0,3867
142028,1877017,70937,0,2820
142035,428372,46548,0,3468
142039,364164,33982,0,2708
142040,141961,5143,0,1357
142043,589892,37395,0,1487
142044,168455,9850,0,319
142046,104870,4199,0,0
142048,482330,33115,0,1735
142051,729172,11477,0,345
142059,825691,32186,0,1076
142062,888772,45984,0,2862
142063,487063,40494,0,1554
142072,3239567,326535,0,17691
142076,487927,20686,0,921
142082,1937331,133271,0,10503
142086,432854,24581,0,1068
142092,176624,3516,0,516
142093,302699,3435,0,147
142101,1886252,64699,0,5471
142108,224691,8455,0,995
142112,1688282,114926,0,6009
142115,388255,7246,0,497
142117,2250265,50944,0,3746
142118,734901,51741,0,2326
142120,341572,22265,0,1179
142127,130304,5119,0,854
142128,129353,5359,0,490
142133,1483984,28193,0,953
142137,5815887,323911,0,12731
142144,1382238,29758,0,1524
142151,2046848,128277,0,6579
142160,783361,55377,0,2542
142173,544606,25700,0,5153
142187,738356,24403,0,1244
142191,1286767,78259,0,5354
142195,329553,21220,0,2544
142197,234914,12398,0,705
142198,342336,14181,0,918
142199,258685,11332,0,1293
142200,362070,16864,0,1141
142206,195604,8243,0,462
142214,252004,10904,0,521
142220,333747,33721,0,2294
142224,174445,6605,0,1498
142233,432215,22005,0,1024
142236,1507110,67565,0,12217
142239,293822,24925,0,522
142243,1275713,44903,0,2217
142248,693018,14277,0,669
142258,438799,39512,0,3040
142263,487862,24457,0,5756
142267,255666,17345,0,4241
142273,2118418,77483,0,2937
142279,771986,46051,0,1797
142282,180968,6071,0,1469
142290,560311,37445,0,1831
142292,184704,10570,0,324
142294,799556,12778,0,372
142295,447173,47901,0,3450
142297,111279,4344,0,0
142298,1097439,52389,0,3086
142301,887045,35272,0,1132
142306,569356,45332,0,1688
142309,679859,26594,0,1060
142316,3484495,340519,0,17995
142319,387985,4518,0,178
142329,2090018,142041,0,10886
142330,475826,26033,0,1109
142336,198928,3895,0,555
142344,2061671,68271,0,5690
142355,238968,8793,0,959
142357,1850590,122742,0,6311
142359,2586117,55865,0,4036
142361,411733,7576,0,530
142362,385374,24092,0,1269
142364,791926,54160,0,2298
142372,139802,5657,0,510
142373,137300,5278,0,868
142380,1526154,28718,0,966
142381,6248886,334469,0,13100
142389,1455565,31207,0,1620
142391,2271320,142405,0,7110
142398,746531,80594,0,2925
142402,689122,49972,0,2736
142403,522412,40170,0,1288
142408,455188,30505,0,1170
142409,1566733,83769,0,5740
142411,497914,43636,0,2478
142416,189237,10519,0,1164
142417,257413,4841,0,199
142428,297697,13863,0,984
142430,408401,15381,0,995
142436,320602,14839,0,827
142442,306626,12498,0,590
142447,427445,40701,0,2723
142455,574948,31473,0,2961
142456,189747,6827,0,1557
142458,473154,23302,0,1083
142466,170483,11891,0,643
142467,403938,30839,0,582
142468,1642524,71178,0,12608
142471,1486538,50493,0,2346
142474,785938,15888,0,700
142475,892525,51810,0,2085
142480,517431,45022,0,3360
142493,299930,19237,0,4567
142504,555636,25996,0,6183
142508,2292425,81335,0,2996
142510,218817,6903,0,1585
142517,668976,41877,0,1931
142519,1310632,57627,0,3278
142523,875628,14040,0,393
142527,190681,10821,0,328
142528,113436,4389,0,0
142529,1047091,42539,0,1278
142533,468088,49098,0,3456
142534,644082,49542,0,1857
142536,871179,31735,0,1197
142547,478039,5626,0,211
142549,3676043,350163,0,18286
142558,509509,27158,0,1146
142560,2179327,146968,0,11163
142566,224681,4319,0,606
142575,2160912,70191,0,5846
142585,1963745,127752,0,6570
142588,247865,8964,0,988
142589,2816766,59141,0,4169
142591,772115,67711,0,8569
142598,2585281,144066,0,8517
142605,361261,19380,0,1314
142609,3171636,160576,0,8313
142610,639358,34878,0,2590
142616,1012784,97820,0,3475
142628,1778825,252817,0,68347
142631,587168,19107,0,1248
142633,236824,17042,0,954
142634,813186,54792,0,2904
142636,612497,44808,0,1382
142637,580436,30651,0,1248
142638,546683,34529,0,1296
142639,286867,17115,0,1873
142640,561566,46743,0,2662
142643,237021,11756,0,1300
142644,318898,5804,0,219
142648,401092,17774,0,1145
142657,459117,24288,0,2898
142659,445006,16300,0,1062
142666,440895,18051,0,1248
142668,315015,11097,0,575
142669,370046,16614,0,905
142670,279351,11526,0,1325
142678,357855,14188,0,641
142682,511032,46683,0,3034
142691,1062087,58841,0,2356
142692,500603,24016,0,1708
142694,193979,6994,0,1571
142696,197682,13027,0,669
142702,1725775,73301,0,12843
142704,1673341,55069,0,2463
142705,795218,39011,0,3551
142709,846626,16842,0,711
142710,447934,33221,0,589
142712,592520,49341,0,3648
142733,317700,19623,0,4613
142736,607742,27017,0,6540
142742,247688,7570,0,1664
142744,2437150,84343,0,3055
142749,1526342,62686,0,3443
142751,731562,44231,0,1960
142760,919914,14725,0,411
142762,1191986,51562,0,1432
142763,194631,11007,0,336
142764,114735,4412,0,0
142767,1049627,36374,0,1322
142770,697241,52244,0,1996
142776,561442,6674,0,247
142781,479787,49815,0,3489
142783,3819271,357763,0,18502
142793,515904,21374,0,1203
142803,1237548,90221,0,10643
142815,546232,45522,0,3927
142819,3357015,168077,0,9516
142820,899474,66613,0,2983
142831,1183160,36246,0,1844
142836,804739,42490,0,3122
142839,1231849,109318,0,3840
142844,806327,23402,0,1414
142853,2139139,294799,0,75277
142854,283277,19377,0,1029
142859,871283,57199,0,2987
142861,698696,49140,0,1839
142867,719122,35060,0,1328
142868,662373,39435,0,1445
142872,343455,18908,0,2063
142873,1797399,92478,0,6154
142874,603891,48812,0,2760
142877,611273,23466,0,1392
142880,369156,6584,0,237
142881,257764,12356,0,1362
142894,473154,16966,0,1217
142896,488349,25187,0,2969
142900,360611,12174,0,605
142903,417393,18169,0,957
142904,456103,18283,0,1272
142907,280788,11553,0,1333
142910,416766,15776,0,675
142916,569091,50810,0,3228
142922,1171803,62612,0,2578
142927,517741,24538,0,1742
142928,632394,27632,0,6656
142932,198055,7095,0,1582
142934,216235,13677,0,679
142937,986284,45792,0,4013
142939,1809571,58439,0,2558
142943,1780106,74875,0,12935
142946,481741,35148,0,609
142947,654757,52945,0,3864
142948,888855,17524,0,725
142972,321418,19692,0,4622
142978,1758486,67260,0,3541
142979,269844,7949,0,1715
142982,2566094,87491,0,3117
142989,776153,46029,0,1981
142992,9048409,353475,0,11662
143003,173260,8032,0,2467
143007,179202,14696,0,771
143010,265716,8798,0,696
143011,643785,24263,0,1353
143036,1537573,105864,0,11868
143040,416983,14932,0,988
143048,250102,20469,0,1446
143049,651417,50082,0,4299
143050,240486,9344,0,1505
143053,3890902,183597,0,10135
143055,1023859,72331,0,3102
143083,180758,8000,0,638
143084,1018183,52312,0,3886
143085,1410575,41252,0,1919
143090,549619,20492,0,1390
143095,3776746,173802,0,9099
143098,1438452,119463,0,4082
143100,909491,25268,0,1497
143109,787772,37049,0,1350
143110,2619196,339195,0,83424
143112,324758,21309,0,1087
143118,905949,58607,0,3042
143120,757179,51880,0,1881
143125,737611,42452,0,1513
143129,632959,50147,0,2826
143130,1855651,94427,0,6261
143131,751799,27550,0,1573
143137,359509,19391,0,2068
143138,400341,6966,0,255
143140,271731,12719,0,1401
143151,507351,25739,0,3056
143154,388893,12745,0,630
143156,453381,19131,0,996
143160,465701,18419,0,1277
143164,484358,17219,0,1226
143165,281650,11578,0,1336
143168,457555,16814,0,713
143171,608996,53600,0,3352
143172,1248330,65384,0,2630
143181,530953,24897,0,1762
143186,199201,7133,0,1591
143188,640157,27880,0,6716
143195,2651304,190474,0,11088
143200,1170046,149367,0,8711
143204,762460,55078,0,3114
143207,10528151,378629,0,12542
143218,240528,21582,0,1583
143237,243551,10057,0,3137
143244,250021,18331,0,879
143246,411901,11443,0,850
143257,687058,25820,0,1361
143279,1811968,120188,0,12872
143290,283751,22377,0,1520
143291,272790,10024,0,1623
143293,740765,53762,0,4610
143298,4317249,195518,0,10605
143301,1130594,76874,0,3189
143321,1229223,60995,0,4370
143322,208512,8617,0,658
143335,615636,20896,0,1427
143339,1591804,126286,0,4268
143340,977373,26683,0,1568
143341,3952791,178073,0,9390
143342,461577,15890,0,1015
143343,1637545,46046,0,2018
143352,835373,38464,0,1375
143355,2900627,368902,0,88675
143356,357754,22725,0,1122
143361,935203,59783,0,3087
143363,800203,53888,0,1915
143368,781494,44234,0,1553
143372,847529,30426,0,1722
143373,654941,51068,0,2874
143377,1887475,95537,0,6309
143382,369955,19683,0,2079
143383,414631,7156,0,263
143384,282296,13008,0,1424
143396,1589776,78512,0,4172
143403,1623335,183611,0,9905
143405,303865,17911,0,1746
143411,3106092,207227,0,11785
143423,149293,5233,0,1786
143426,946644,62949,0,3344
143427,457772,8756,0,184
143429,335865,13958,0,1075
143437,11444736,404876,0,13173
143443,359297,29613,0,2050
143447,243635,12274,0,1120
143468,281451,11166,0,3357
143473,304909,21850,0,922
143476,473794,12681,0,869
143494,744406,28054,0,1379
143515,2052436,130674,0,13624
143521,309067,11037,0,1738
143523,321719,24319,0,1588
143524,827860,57737,0,4831
143530,4651687,204698,0,10973
143533,1202974,79846,0,3252
143550,1368732,66456,0,4592
143551,234651,9139,0,664
143567,666063,21114,0,1443
143568,1700272,130674,0,4405
143569,502633,16651,0,981
143571,1023213,27646,0,1619
143572,4086358,181783,0,9624
143574,1820060,49432,0,2037
143584,866263,39369,0,1399
143585,3084640,386914,0,91608
143587,376527,23579,0,1136
143590,5079281,235882,0,7954
143600,271728,6321,0,950
143603,235862,11414,0,995
143604,556397,16860,0,1394
143605,135336,2022,0,401
143608,486574,33323,0,3446
143610,1862996,83788,0,4467
143611,72471,1420,0,335
143613,121029,2992,0,312
143614,95748,4051,0,413
143616,348417,16799,0,1085
143619,438431,33024,0,1477
143623,279890,30453,0,3708
143635,1853860,200649,0,10427
143639,418590,21341,0,2085
143646,3528900,225755,0,12545
143663,1107095,70787,0,3555
143664,569927,10407,0,208
143666,395568,15806,0,1186
143668,157176,5347,0,1815
143674,487242,37651,0,2477
143676,12833145,443888,0,14454
143686,293320,14409,0,1274
